,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
3808,"Atwood, Margaret",The Handmaid's Tale,6192,Rita,person,1,0,1,0,0,1,1,1,0,0,0
3815,"Atwood, Margaret",The Handmaid's Tale,6224,Moira,person,0,4,0,2,2,2,2,0,0,2,0
3823,"Atwood, Margaret",The Handmaid's Tale,6270,Ofglen,person,0,2,0,2,0,2,0,0,0,0,-2
3852,"Atwood, Margaret",The Handmaid's Tale,6312,Janine,person,0,0,0,0,0,0,2,0,0,0,2
3865,"Atwood, Margaret",The Handmaid's Tale,6328,Aunt Lydia,person,0,1,0,0,1,0,2,0,0,2,2
3870,"Atwood, Margaret",The Handmaid's Tale,6339,Janine,person,2,0,0,2,0,4,0,0,0,0,-4
3890,"Atwood, Margaret",The Handmaid's Tale,6379,Luke,person,0,6,0,0,6,0,9,0,0,6,9
3904,"Atwood, Margaret",The Handmaid's Tale,6404,Elizabeth,person,0,2,0,0,3,0,4,0,2,3,4
3927,"Atwood, Margaret",The Handmaid's Tale,6425,Serena,person,0,12,0,12,12,6,12,0,6,6,6
3940,"Atwood, Margaret",The Handmaid's Tale,6444,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
3941,"Atwood, Margaret",The Handmaid's Tale,6444,Moira,person,0,0,0,0,0,0,2,0,0,2,2
3942,"Atwood, Margaret",The Handmaid's Tale,6452,Luke,person,0,1,0,0,2,0,2,0,0,1,2
3945,"Atwood, Margaret",The Handmaid's Tale,6456,Serena,person,4,0,4,0,4,4,4,0,0,0,0
3949,"Atwood, Margaret",The Handmaid's Tale,6458,Ofglen,person,1,0,1,1,0,1,0,0,0,0,-1
3954,"Atwood, Margaret",The Handmaid's Tale,6466,Moira,person,0,2,0,0,2,2,2,2,0,2,0
3971,"Atwood, Margaret",The Handmaid's Tale,6489,Moira,person,0,6,0,3,3,0,3,0,3,3,3
3977,"Atwood, Margaret",The Handmaid's Tale,6502,Elizabeth,person,0,0,0,4,2,4,4,4,0,2,0
3984,"Atwood, Margaret",The Handmaid's Tale,6510,Elizabeth,person,2,0,0,2,0,2,2,0,0,2,0
3985,"Atwood, Margaret",The Handmaid's Tale,6510,Moira,person,2,0,0,2,0,2,2,0,0,2,0
3989,"Atwood, Margaret",The Handmaid's Tale,6513,Ofglen,person,0,0,0,0,4,0,4,0,0,4,4
3991,"Atwood, Margaret",The Handmaid's Tale,6516,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
3992,"Atwood, Margaret",The Handmaid's Tale,6517,Rita,person,0,0,0,0,0,0,2,0,0,2,2
3994,"Atwood, Margaret",The Handmaid's Tale,6522,Elizabeth,person,0,0,0,0,1,0,3,0,1,2,3
4018,"Atwood, Margaret",The Handmaid's Tale,6574,Aunt Lydia,person,0,3,0,3,0,0,3,0,0,3,3
4022,"Atwood, Margaret",The Handmaid's Tale,6589,Moira,person,0,2,0,0,0,0,0,0,0,0,0
4057,"Atwood, Margaret",The Handmaid's Tale,6664,Elizabeth,person,0,2,0,0,0,2,2,0,0,2,0
4061,"Atwood, Margaret",The Handmaid's Tale,6666,Janine,person,0,0,0,0,2,0,2,0,0,2,2
4068,"Atwood, Margaret",The Handmaid's Tale,6682,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4096,"Atwood, Margaret",The Handmaid's Tale,6735,Elizabeth,person,0,1,0,0,1,1,3,0,1,3,2
4103,"Atwood, Margaret",The Handmaid's Tale,6757,Nick,person,0,2,0,2,0,0,0,0,0,0,0
4123,"Atwood, Margaret",The Handmaid's Tale,6784,Aunt Helena,person,0,3,0,0,0,0,3,0,0,3,3
4124,"Atwood, Margaret",The Handmaid's Tale,6784,Helen,person,0,3,0,0,0,0,3,0,0,3,3
4151,"Atwood, Margaret",The Handmaid's Tale,6826,Serena,person,5,0,0,5,10,0,15,0,0,0,15
4171,"Atwood, Margaret",The Handmaid's Tale,6857,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
4178,"Atwood, Margaret",The Handmaid's Tale,6873,Rita,person,2,0,2,2,0,2,0,2,0,0,-2
4181,"Atwood, Margaret",The Handmaid's Tale,6876,Aunt Lydia,person,8,0,4,0,4,4,8,4,4,4,4
4186,"Atwood, Margaret",The Handmaid's Tale,6882,Aunt Lydia,person,1,3,1,1,2,1,3,1,2,3,2
4203,"Atwood, Margaret",The Handmaid's Tale,6920,Serena,person,0,0,0,5,5,10,10,0,0,5,0
4218,"Atwood, Margaret",The Handmaid's Tale,6931,Moira,person,0,2,0,2,2,0,2,0,0,2,2
4223,"Atwood, Margaret",The Handmaid's Tale,6950,Aunt Helena,person,0,0,0,0,3,0,6,0,0,3,6
4224,"Atwood, Margaret",The Handmaid's Tale,6950,Helen,person,0,0,0,0,3,0,6,0,0,3,6
4229,"Atwood, Margaret",The Handmaid's Tale,6956,Moira,person,0,0,0,0,0,0,2,0,0,0,2
4266,"Atwood, Margaret",The Handmaid's Tale,7028,Luke,person,0,0,0,0,0,2,0,0,0,0,-2
4268,"Atwood, Margaret",The Handmaid's Tale,7031,Rita,person,0,0,2,2,0,2,0,0,0,0,-2
4281,"Atwood, Margaret",The Handmaid's Tale,7048,Ofglen,person,0,3,0,0,3,0,3,0,3,3,3
4282,"Atwood, Margaret",The Handmaid's Tale,7049,Elizabeth,person,0,0,0,1,0,1,1,0,0,1,0
4283,"Atwood, Margaret",The Handmaid's Tale,7050,Elizabeth,person,0,0,0,0,1,0,2,0,0,1,2
4296,"Atwood, Margaret",The Handmaid's Tale,7086,Moira,person,0,0,1,0,0,1,0,0,0,0,-1
4303,"Atwood, Margaret",The Handmaid's Tale,7096,Moira,person,0,0,2,2,0,2,0,0,0,0,-2
4305,"Atwood, Margaret",The Handmaid's Tale,7097,Moira,person,0,2,0,2,2,6,2,2,0,0,-4
4312,"Atwood, Margaret",The Handmaid's Tale,7105,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4319,"Atwood, Margaret",The Handmaid's Tale,7109,Luke,person,2,0,2,0,0,2,0,0,0,0,-2
4338,"Atwood, Margaret",The Handmaid's Tale,7146,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4342,"Atwood, Margaret",The Handmaid's Tale,7147,Aunt Lydia,person,0,0,0,0,0,1,1,0,0,1,0
4343,"Atwood, Margaret",The Handmaid's Tale,7151,Elizabeth,person,2,0,2,2,0,2,2,2,0,2,0
4344,"Atwood, Margaret",The Handmaid's Tale,7151,Moira,person,2,0,2,2,0,2,2,2,0,2,0
4353,"Atwood, Margaret",The Handmaid's Tale,7160,Serena,person,5,0,5,10,10,10,10,10,0,0,0
4373,"Atwood, Margaret",The Handmaid's Tale,7201,Janine,person,0,0,0,0,4,0,4,0,0,0,4
4378,"Atwood, Margaret",The Handmaid's Tale,7212,Janine,person,0,0,0,0,0,4,2,4,2,0,-2
4390,"Atwood, Margaret",The Handmaid's Tale,7236,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4393,"Atwood, Margaret",The Handmaid's Tale,7241,Moira,person,0,0,0,0,2,0,2,0,0,2,2
4403,"Atwood, Margaret",The Handmaid's Tale,7255,Luke,person,0,0,0,0,0,0,2,0,0,0,2
4410,"Atwood, Margaret",The Handmaid's Tale,7267,Rita,person,1,1,1,0,1,1,2,0,1,2,1
4416,"Atwood, Margaret",The Handmaid's Tale,7283,Aunt Helena,person,0,0,3,0,0,0,3,0,0,3,3
4417,"Atwood, Margaret",The Handmaid's Tale,7283,Helen,person,0,0,3,0,0,0,3,0,0,3,3
4420,"Atwood, Margaret",The Handmaid's Tale,7285,Ofglen,person,0,0,0,2,0,0,0,0,0,0,0
4433,"Atwood, Margaret",The Handmaid's Tale,7309,Luke,person,0,2,0,2,4,0,6,2,0,6,6
4443,"Atwood, Margaret",The Handmaid's Tale,7322,Luke,person,3,0,0,6,0,9,6,9,3,3,-3
4446,"Atwood, Margaret",The Handmaid's Tale,7332,Serena,person,0,2,0,0,0,2,0,2,0,0,-2
4449,"Atwood, Margaret",The Handmaid's Tale,7333,Angela,person,0,0,0,0,3,0,3,0,0,0,3
4450,"Atwood, Margaret",The Handmaid's Tale,7333,Angel,person,0,0,0,0,3,0,3,0,0,0,3
4452,"Atwood, Margaret",The Handmaid's Tale,7335,Moira,person,0,0,2,0,0,2,0,0,0,0,-2
4457,"Atwood, Margaret",The Handmaid's Tale,7354,Rita,person,0,0,0,0,2,0,2,0,0,2,2
4459,"Atwood, Margaret",The Handmaid's Tale,7355,Elizabeth,person,2,0,0,0,0,0,2,0,0,2,2
4460,"Atwood, Margaret",The Handmaid's Tale,7355,Moira,person,2,0,0,0,0,0,2,0,0,2,2
4467,"Atwood, Margaret",The Handmaid's Tale,7361,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4473,"Atwood, Margaret",The Handmaid's Tale,7367,Rita,person,1,0,1,1,0,1,0,1,0,0,-1
4476,"Atwood, Margaret",The Handmaid's Tale,7371,Moira,person,1,0,2,0,0,2,0,0,0,0,-2
4487,"Atwood, Margaret",The Handmaid's Tale,7397,Aunt Lydia,person,0,1,0,0,0,0,1,0,0,1,1
4495,"Atwood, Margaret",The Handmaid's Tale,7413,Aunt Lydia,person,0,0,0,0,2,0,4,0,2,4,4
4503,"Atwood, Margaret",The Handmaid's Tale,7421,Serena,person,4,0,4,4,4,4,4,4,0,4,0
4519,"Atwood, Margaret",The Handmaid's Tale,7440,Rita,person,1,1,0,3,0,4,0,3,1,0,-4
4526,"Atwood, Margaret",The Handmaid's Tale,7460,Janine,person,2,0,2,2,0,2,0,2,0,0,-2
4539,"Atwood, Margaret",The Handmaid's Tale,7475,Lord,person,0,0,1,0,1,2,2,1,0,1,0
4543,"Atwood, Margaret",The Handmaid's Tale,7482,Luke,person,2,0,2,0,2,2,2,0,0,4,0
4547,"Atwood, Margaret",The Handmaid's Tale,7496,Rita,person,1,0,2,1,0,4,2,0,0,1,-2
4548,"Atwood, Margaret",The Handmaid's Tale,7497,Moira,person,0,0,0,0,0,0,0,0,1,0,0
4566,"Atwood, Margaret",The Handmaid's Tale,7529,Elizabeth,person,0,3,0,0,3,0,6,0,3,6,6
4572,"Atwood, Margaret",The Handmaid's Tale,7533,Ladies,person,0,0,0,0,0,0,6,0,0,0,6
4574,"Atwood, Margaret",The Handmaid's Tale,7535,Rita,person,2,0,1,2,0,4,1,2,0,1,-3
4575,"Atwood, Margaret",The Handmaid's Tale,7540,Elizabeth,person,0,0,0,3,0,3,3,3,0,3,0
4576,"Atwood, Margaret",The Handmaid's Tale,7540,Janine,person,0,0,0,3,0,3,3,3,0,3,0
4604,"Atwood, Margaret",The Handmaid's Tale,7595,Moira,person,0,0,0,0,2,0,2,0,2,2,2
4611,"Atwood, Margaret",The Handmaid's Tale,7602,Elizabeth,person,0,2,2,0,0,4,2,0,0,2,-2
4612,"Atwood, Margaret",The Handmaid's Tale,7602,Moira,person,0,2,2,0,0,4,2,0,0,2,-2
4634,"Atwood, Margaret",The Handmaid's Tale,7644,Luke,person,1,0,1,1,0,1,0,1,0,0,-1
4636,"Atwood, Margaret",The Handmaid's Tale,7654,Serena,person,0,2,0,2,2,0,2,2,2,2,2
4637,"Atwood, Margaret",The Handmaid's Tale,7654,Saint Serena,person,0,2,0,2,2,0,2,2,2,2,2
4642,"Atwood, Margaret",The Handmaid's Tale,7665,Luke,person,0,0,0,0,0,4,2,0,0,0,-2
4643,"Atwood, Margaret",The Handmaid's Tale,7667,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4644,"Atwood, Margaret",The Handmaid's Tale,7668,Serena,person,5,5,0,5,5,0,5,0,0,5,5
4652,"Atwood, Margaret",The Handmaid's Tale,7679,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4659,"Atwood, Margaret",The Handmaid's Tale,7683,Luke,person,0,0,0,0,3,3,6,3,0,0,3
4668,"Atwood, Margaret",The Handmaid's Tale,7695,Martha,person,1,2,0,0,1,2,3,2,1,3,1
4669,"Atwood, Margaret",The Handmaid's Tale,7697,Elizabeth,person,0,0,0,0,1,1,2,1,0,1,1
4671,"Atwood, Margaret",The Handmaid's Tale,7700,Luke,person,2,0,2,0,0,2,0,0,0,0,-2
4675,"Atwood, Margaret",The Handmaid's Tale,7710,Elizabeth,person,0,0,0,0,0,0,2,0,0,2,2
4676,"Atwood, Margaret",The Handmaid's Tale,7710,Moira,person,0,0,0,0,0,0,2,0,0,2,2
4687,"Atwood, Margaret",The Handmaid's Tale,7723,Serena,person,0,0,0,0,0,1,0,0,1,0,-1
4707,"Atwood, Margaret",The Handmaid's Tale,7757,Luke,person,1,0,0,1,0,1,0,1,0,0,-1
4709,"Atwood, Margaret",The Handmaid's Tale,7769,Adam,person,0,4,0,4,4,0,4,0,0,4,4
4720,"Atwood, Margaret",The Handmaid's Tale,7791,Rita,person,2,0,2,0,0,2,0,2,0,0,-2
4727,"Atwood, Margaret",The Handmaid's Tale,7807,Janine,person,0,0,0,2,0,2,0,0,2,0,-2
4732,"Atwood, Margaret",The Handmaid's Tale,7822,Ofglen,person,0,3,0,0,0,0,0,0,0,0,0
4739,"Atwood, Margaret",The Handmaid's Tale,7839,Aunt Lydia,person,3,0,3,3,0,6,3,3,0,3,-3
4747,"Atwood, Margaret",The Handmaid's Tale,7850,Serena,person,0,6,0,0,6,0,6,0,0,0,6
4753,"Atwood, Margaret",The Handmaid's Tale,7853,Luke,person,1,0,1,0,0,1,0,0,0,0,-1
4758,"Atwood, Margaret",The Handmaid's Tale,7863,Janine,person,2,4,2,4,2,2,2,2,2,0,0
4765,"Atwood, Margaret",The Handmaid's Tale,7872,Elizabeth,person,1,0,1,1,0,1,1,1,0,1,0
4768,"Atwood, Margaret",The Handmaid's Tale,7876,Rachel,person,0,0,0,0,0,0,2,0,0,2,2
4786,"Atwood, Margaret",The Handmaid's Tale,7909,Luke,person,0,3,0,0,0,0,0,0,0,3,0
4805,"Atwood, Margaret",The Handmaid's Tale,7945,Nick,person,6,0,2,2,0,6,2,2,0,0,-4
4814,"Atwood, Margaret",The Handmaid's Tale,7957,Serena,person,0,5,0,0,5,5,10,0,0,0,5
4828,"Atwood, Margaret",The Handmaid's Tale,7967,Ofglen,person,0,0,0,0,0,0,3,0,0,0,3
4844,"Atwood, Margaret",The Handmaid's Tale,8012,Elizabeth,person,2,0,0,0,0,0,2,0,0,2,2
4866,"Atwood, Margaret",The Handmaid's Tale,8077,Serena,person,0,5,0,0,5,0,5,0,5,0,5
4871,"Atwood, Margaret",The Handmaid's Tale,8079,Luke,person,0,0,0,0,1,0,1,0,0,1,1
4874,"Atwood, Margaret",The Handmaid's Tale,8085,Mildred Montag,person,2,2,0,2,0,2,0,2,0,0,-2
4898,"Atwood, Margaret",The Handmaid's Tale,8123,Rita,person,0,0,0,0,0,0,1,0,0,0,1
4901,"Atwood, Margaret",The Handmaid's Tale,8125,Moira,person,6,0,6,6,0,6,0,6,0,0,-6
4913,"Atwood, Margaret",The Handmaid's Tale,8171,Janine,person,0,2,0,0,0,2,0,0,0,0,-2
4922,"Atwood, Margaret",The Handmaid's Tale,8192,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4928,"Atwood, Margaret",The Handmaid's Tale,8197,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
4931,"Atwood, Margaret",The Handmaid's Tale,8200,Lord,person,0,0,1,0,0,1,1,0,0,1,0
4949,"Atwood, Margaret",The Handmaid's Tale,8231,Serena,person,0,0,0,0,1,0,1,0,0,1,1
4955,"Atwood, Margaret",The Handmaid's Tale,8240,Moira,person,0,0,0,0,0,1,0,0,0,0,-1
4969,"Atwood, Margaret",The Handmaid's Tale,8265,Rita,person,1,1,0,0,0,1,0,0,0,0,-1
4972,"Atwood, Margaret",The Handmaid's Tale,8279,Ofglen,person,0,0,0,0,0,1,0,1,0,0,-1
4975,"Atwood, Margaret",The Handmaid's Tale,8287,Elizabeth,person,0,0,0,0,0,1,1,1,0,1,0
4985,"Atwood, Margaret",The Handmaid's Tale,8308,Warren,person,0,0,0,0,3,0,3,0,0,0,3
4994,"Atwood, Margaret",The Handmaid's Tale,8320,Luke,person,1,1,0,1,1,0,1,0,1,1,1
4997,"Atwood, Margaret",The Handmaid's Tale,8329,Serena,person,0,0,0,0,4,0,4,0,0,0,4
5004,"Atwood, Margaret",The Handmaid's Tale,8338,Moira,person,0,0,0,0,0,0,1,0,0,0,1
5005,"Atwood, Margaret",The Handmaid's Tale,8341,Serena,person,0,0,0,0,4,0,4,0,0,0,4
5010,"Atwood, Margaret",The Handmaid's Tale,8346,Serena,person,0,0,6,0,0,6,0,0,0,0,-6
5019,"Atwood, Margaret",The Handmaid's Tale,8355,Luke,person,2,2,0,0,0,2,0,0,0,2,-2
5027,"Atwood, Margaret",The Handmaid's Tale,8367,Luke,person,0,12,0,0,3,3,6,6,3,3,3
5038,"Atwood, Margaret",The Handmaid's Tale,8386,Serena,person,0,3,0,0,6,0,6,0,0,3,6
5041,"Atwood, Margaret",The Handmaid's Tale,8387,Aunt Lydia,person,0,3,0,0,3,0,6,0,3,6,6
5042,"Atwood, Margaret",The Handmaid's Tale,8387,Janine,person,0,3,0,0,3,0,6,0,3,6,6
5057,"Atwood, Margaret",The Handmaid's Tale,8409,Aunt Lydia,person,6,0,6,6,0,6,3,6,0,3,-3
5064,"Atwood, Margaret",The Handmaid's Tale,8436,Martha,person,0,0,0,0,2,0,4,0,0,2,4
5066,"Atwood, Margaret",The Handmaid's Tale,8440,Aunt Lydia,person,0,0,0,1,0,2,2,0,0,1,0
5067,"Atwood, Margaret",The Handmaid's Tale,8441,Nick,person,6,0,6,6,0,8,0,6,0,0,-8
5074,"Atwood, Margaret",The Handmaid's Tale,8453,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
5075,"Atwood, Margaret",The Handmaid's Tale,8454,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5088,"Atwood, Margaret",The Handmaid's Tale,8477,Serena,person,0,0,0,0,5,0,10,0,0,0,10
5122,"Atwood, Margaret",The Handmaid's Tale,8543,Serena,person,4,2,2,2,2,6,4,2,4,0,-2
5125,"Atwood, Margaret",The Handmaid's Tale,8546,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5144,"Atwood, Margaret",The Handmaid's Tale,8573,Luke,person,2,0,2,2,0,2,4,2,0,0,2
5153,"Atwood, Margaret",The Handmaid's Tale,8591,Moira,person,0,0,0,0,0,0,3,0,0,0,3
5187,"Atwood, Margaret",The Handmaid's Tale,8657,Moira,person,0,1,0,0,1,1,1,1,0,1,0
5194,"Atwood, Margaret",The Handmaid's Tale,8668,Aunt Lydia,person,0,0,0,0,0,0,4,0,0,4,4
5201,"Atwood, Margaret",The Handmaid's Tale,8672,Aunt Lydia,person,0,0,1,0,1,1,2,0,0,1,1
5202,"Atwood, Margaret",The Handmaid's Tale,8675,Serena,person,0,4,0,0,0,4,0,0,0,0,-4
5204,"Atwood, Margaret",The Handmaid's Tale,8679,Rita,person,0,0,0,0,0,0,1,0,0,0,1
5224,"Atwood, Margaret",The Handmaid's Tale,8720,Aunt Lydia,person,0,0,0,0,0,3,6,0,3,3,3
5225,"Atwood, Margaret",The Handmaid's Tale,8720,Janine,person,0,0,0,0,0,3,6,0,3,3,3
5236,"Atwood, Margaret",The Handmaid's Tale,8733,Luke,person,4,0,0,4,0,4,0,0,0,0,-4
5243,"Atwood, Margaret",The Handmaid's Tale,8752,Ofglen,person,2,0,0,0,0,0,2,0,2,0,2
5254,"Atwood, Margaret",The Handmaid's Tale,8775,Janine,person,0,0,0,0,3,0,3,0,0,3,3
5262,"Atwood, Margaret",The Handmaid's Tale,8795,Janine,person,0,3,0,0,0,0,0,0,0,0,0
5270,"Atwood, Margaret",The Handmaid's Tale,8806,Serena,person,0,0,0,0,5,0,5,0,0,0,5
5275,"Atwood, Margaret",The Handmaid's Tale,8810,Serena,person,0,8,0,4,12,0,16,0,4,4,16
5296,"Atwood, Margaret",The Handmaid's Tale,8839,Martha,person,0,4,0,0,4,0,8,0,4,4,8
5298,"Atwood, Margaret",The Handmaid's Tale,8839,Janine,person,0,4,0,0,4,0,8,0,4,4,8
5300,"Atwood, Margaret",The Handmaid's Tale,8842,Martha,person,0,2,0,0,0,2,0,0,0,0,-2
5309,"Atwood, Margaret",The Handmaid's Tale,8860,Janine,person,0,0,0,0,0,2,0,0,2,0,-2
5311,"Atwood, Margaret",The Handmaid's Tale,8865,Janine,person,0,0,0,0,0,0,4,0,0,2,4
5352,"Atwood, Margaret",The Handmaid's Tale,8946,Janine,person,0,2,0,0,2,0,4,0,0,2,4
5354,"Atwood, Margaret",The Handmaid's Tale,8950,Aunt Lydia,person,0,0,0,0,0,0,6,0,0,4,6
5372,"Atwood, Margaret",The Handmaid's Tale,8974,Aunt Lydia,person,0,0,0,0,4,0,12,0,0,8,12
5373,"Atwood, Margaret",The Handmaid's Tale,8974,Aunt Helena,person,0,0,0,0,4,0,12,0,0,8,12
5374,"Atwood, Margaret",The Handmaid's Tale,8974,Helen,person,0,0,0,0,4,0,12,0,0,8,12
5380,"Atwood, Margaret",The Handmaid's Tale,8983,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5386,"Atwood, Margaret",The Handmaid's Tale,8995,Aunt Lydia,person,0,0,0,0,0,3,3,0,0,3,0
5399,"Atwood, Margaret",The Handmaid's Tale,9018,Janine,person,0,0,0,0,0,0,2,0,0,0,2
5417,"Atwood, Margaret",The Handmaid's Tale,9045,Serena,person,0,0,0,0,6,0,12,0,0,0,12
5425,"Atwood, Margaret",The Handmaid's Tale,9052,Elizabeth,person,3,0,0,3,0,3,3,3,0,3,0
5426,"Atwood, Margaret",The Handmaid's Tale,9052,Moira,person,3,0,0,3,0,3,3,3,0,3,0
5428,"Atwood, Margaret",The Handmaid's Tale,9056,Aunt Lydia,person,0,0,0,0,0,0,4,0,0,4,4
5429,"Atwood, Margaret",The Handmaid's Tale,9056,Elizabeth,person,0,0,0,0,0,0,4,0,0,4,4
5433,"Atwood, Margaret",The Handmaid's Tale,9060,Luke,person,0,2,2,0,0,0,0,2,0,2,0
5453,"Atwood, Margaret",The Handmaid's Tale,9087,Aunt Helena,person,0,8,8,8,8,8,12,8,8,16,4
5454,"Atwood, Margaret",The Handmaid's Tale,9087,Helen,person,0,8,8,8,8,8,12,8,8,16,4
5456,"Atwood, Margaret",The Handmaid's Tale,9088,Nick,person,2,0,2,2,0,2,0,0,0,0,-2
5460,"Atwood, Margaret",The Handmaid's Tale,9090,Martha,person,2,2,0,2,0,4,2,0,0,0,-2
5482,"Atwood, Margaret",The Handmaid's Tale,9133,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5494,"Atwood, Margaret",The Handmaid's Tale,9158,Rita,person,1,0,1,0,0,1,1,1,0,0,0
5512,"Atwood, Margaret",The Handmaid's Tale,9198,Howe,person,0,3,3,0,3,3,9,0,0,6,6
5514,"Atwood, Margaret",The Handmaid's Tale,9205,Luke,person,1,2,0,0,2,0,2,0,1,2,2
5516,"Atwood, Margaret",The Handmaid's Tale,9212,Martha,person,0,0,0,0,0,2,2,0,0,0,0
5524,"Atwood, Margaret",The Handmaid's Tale,9228,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
5527,"Atwood, Margaret",The Handmaid's Tale,9239,Aunt Lydia,person,1,0,1,0,0,1,1,1,0,1,0
5529,"Atwood, Margaret",The Handmaid's Tale,9244,Merry Widow,person,0,1,0,0,2,0,2,1,0,1,2
5533,"Atwood, Margaret",The Handmaid's Tale,9248,Janine,person,0,0,4,4,0,4,0,4,0,0,-4
5554,"Atwood, Margaret",The Handmaid's Tale,9282,Nick,person,0,2,0,0,0,0,2,0,0,0,2
5563,"Atwood, Margaret",The Handmaid's Tale,9295,Janine,person,0,0,0,0,0,0,2,0,0,0,2
5575,"Atwood, Margaret",The Handmaid's Tale,9314,Aunt Lydia,person,0,1,0,0,1,0,2,0,0,2,2
5576,"Atwood, Margaret",The Handmaid's Tale,9316,Adam,person,2,0,0,0,0,3,0,0,0,0,-3
5580,"Atwood, Margaret",The Handmaid's Tale,9323,Janine,person,2,0,0,2,0,4,0,0,0,0,-4
5585,"Atwood, Margaret",The Handmaid's Tale,9333,Rita,person,0,1,0,0,0,0,1,0,0,0,1
5589,"Atwood, Margaret",The Handmaid's Tale,9341,Janine,person,0,0,0,0,0,2,0,0,0,0,-2
5606,"Atwood, Margaret",The Handmaid's Tale,9372,Elizabeth,person,0,0,0,1,0,0,3,0,0,2,3
5615,"Atwood, Margaret",The Handmaid's Tale,9388,Elizabeth,person,0,2,0,0,3,0,4,0,2,3,4
5624,"Atwood, Margaret",The Handmaid's Tale,9406,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5629,"Atwood, Margaret",The Handmaid's Tale,9414,Serena,person,0,12,0,12,12,6,12,0,6,6,6
5642,"Atwood, Margaret",The Handmaid's Tale,9437,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
5643,"Atwood, Margaret",The Handmaid's Tale,9437,Moira,person,0,0,0,0,0,0,2,0,0,2,2
5646,"Atwood, Margaret",The Handmaid's Tale,9450,Ofglen,person,1,0,1,1,0,1,0,0,0,0,-1
5650,"Atwood, Margaret",The Handmaid's Tale,9458,Moira,person,0,2,0,0,2,2,2,2,0,2,0
5661,"Atwood, Margaret",The Handmaid's Tale,9480,Janine,person,0,2,0,0,0,0,0,0,0,0,0
5667,"Atwood, Margaret",The Handmaid's Tale,9490,Aunt Lydia,person,0,5,0,0,0,0,10,0,5,10,10
5668,"Atwood, Margaret",The Handmaid's Tale,9490,Moira,person,0,5,0,0,0,0,10,0,5,10,10
5670,"Atwood, Margaret",The Handmaid's Tale,9490,Janine,person,0,5,0,0,0,0,10,0,5,10,10
5679,"Atwood, Margaret",The Handmaid's Tale,9504,Elizabeth,person,2,0,0,2,0,2,2,0,0,2,0
5680,"Atwood, Margaret",The Handmaid's Tale,9504,Moira,person,2,0,0,2,0,2,2,0,0,2,0
5684,"Atwood, Margaret",The Handmaid's Tale,9507,Ofglen,person,0,0,0,0,4,0,4,0,0,4,4
5686,"Atwood, Margaret",The Handmaid's Tale,9511,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5689,"Atwood, Margaret",The Handmaid's Tale,9516,Elizabeth,person,0,0,0,0,1,0,3,0,1,2,3
5692,"Atwood, Margaret",The Handmaid's Tale,9518,Angel,person,0,6,0,3,6,0,9,0,3,3,9
5720,"Atwood, Margaret",The Handmaid's Tale,9574,Ofglen,person,0,1,0,0,0,0,0,0,0,0,0
5724,"Atwood, Margaret",The Handmaid's Tale,9580,Janine,person,2,2,2,2,2,2,2,4,2,2,0
5726,"Atwood, Margaret",The Handmaid's Tale,9585,Janine,person,0,0,0,2,0,2,0,2,0,2,-2
5729,"Atwood, Margaret",The Handmaid's Tale,9587,Moira,person,0,2,0,0,0,0,0,0,0,0,0
5742,"Atwood, Margaret",The Handmaid's Tale,9619,Ofglen,person,0,0,0,0,3,0,3,0,0,0,3
5754,"Atwood, Margaret",The Handmaid's Tale,9638,Elizabeth,person,4,2,2,10,0,8,4,6,0,6,-4
5766,"Atwood, Margaret",The Handmaid's Tale,9659,Elizabeth,person,0,2,0,0,0,2,2,0,0,2,0
5768,"Atwood, Margaret",The Handmaid's Tale,9662,Janine,person,0,0,0,0,2,0,2,0,0,2,2
5771,"Atwood, Margaret",The Handmaid's Tale,9664,Martha,person,2,2,2,4,4,4,4,2,0,4,0
5778,"Atwood, Margaret",The Handmaid's Tale,9683,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5784,"Atwood, Margaret",The Handmaid's Tale,9704,Luke,person,2,2,2,2,4,4,4,2,0,4,0
