,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
6887,"Le Guin, Ursula K.",The Word for World is Forest,11678,Lyubov,person,0,2,2,2,2,2,2,2,2,2,0
6888,"Le Guin, Ursula K.",The Word for World is Forest,11678,Selver,person,0,2,2,2,2,2,2,2,2,2,0
6889,"Le Guin, Ursula K.",The Word for World is Forest,11679,Aabi,person,0,1,0,0,2,0,2,0,1,2,2
6895,"Le Guin, Ursula K.",The Word for World is Forest,11693,Lyubov,person,0,0,0,0,0,0,1,0,0,0,1
6899,"Le Guin, Ursula K.",The Word for World is Forest,11695,Don,person,0,2,0,0,2,0,4,0,2,4,4
6903,"Le Guin, Ursula K.",The Word for World is Forest,11702,Don,person,0,0,0,0,0,3,6,0,0,6,3
6907,"Le Guin, Ursula K.",The Word for World is Forest,11704,Tuntar,person,1,0,0,1,0,3,1,2,0,0,-2
6910,"Le Guin, Ursula K.",The Word for World is Forest,11710,Tuntar,person,0,0,0,0,0,0,2,4,0,0,2
6911,"Le Guin, Ursula K.",The Word for World is Forest,11710,Selver,person,0,0,0,0,0,0,2,4,0,0,2
6914,"Le Guin, Ursula K.",The Word for World is Forest,11716,Selver,person,1,0,1,1,0,1,0,1,0,0,-1
6915,"Le Guin, Ursula K.",The Word for World is Forest,11717,Selver,person,0,2,0,0,1,0,1,0,0,0,1
6916,"Le Guin, Ursula K.",The Word for World is Forest,11720,Sam,person,1,1,0,1,0,2,2,0,0,3,0
6919,"Le Guin, Ursula K.",The Word for World is Forest,11723,Lyubov,person,0,4,0,0,0,4,0,8,0,4,-4
6920,"Le Guin, Ursula K.",The Word for World is Forest,11723,Gosse,person,0,4,0,0,0,4,0,8,0,4,-4
6924,"Le Guin, Ursula K.",The Word for World is Forest,11734,Selver,person,1,0,0,1,0,1,0,1,0,0,-1
6925,"Le Guin, Ursula K.",The Word for World is Forest,11737,Lyubov,person,0,0,0,0,0,0,4,0,0,0,4
6926,"Le Guin, Ursula K.",The Word for World is Forest,11737,Gosse,person,0,0,0,0,0,0,4,0,0,0,4
6927,"Le Guin, Ursula K.",The Word for World is Forest,11737,Selver,person,0,0,0,0,0,0,4,0,0,0,4
6932,"Le Guin, Ursula K.",The Word for World is Forest,11743,Don,person,0,0,0,2,0,0,4,2,0,2,4
6940,"Le Guin, Ursula K.",The Word for World is Forest,11749,Don,person,0,0,0,0,0,0,1,0,0,1,1
6942,"Le Guin, Ursula K.",The Word for World is Forest,11750,Selver,person,0,0,0,0,0,4,2,0,2,0,-2
6948,"Le Guin, Ursula K.",The Word for World is Forest,11755,Selver,person,0,0,0,0,0,1,0,0,0,0,-1
6950,"Le Guin, Ursula K.",The Word for World is Forest,11757,Lyubov,person,3,0,0,0,0,3,0,0,0,0,-3
6953,"Le Guin, Ursula K.",The Word for World is Forest,11762,Selver,person,2,0,2,6,0,8,2,8,0,0,-6
6955,"Le Guin, Ursula K.",The Word for World is Forest,11763,Don,person,0,0,0,0,0,0,1,0,0,1,1
6956,"Le Guin, Ursula K.",The Word for World is Forest,11768,Don,person,0,0,0,0,0,0,1,0,0,1,1
6960,"Le Guin, Ursula K.",The Word for World is Forest,11769,Selver,person,4,4,4,0,4,4,4,0,4,4,0
6963,"Le Guin, Ursula K.",The Word for World is Forest,11772,Don,person,2,0,2,0,0,2,2,2,2,4,0
6965,"Le Guin, Ursula K.",The Word for World is Forest,11777,Selver,person,1,0,0,1,0,1,0,1,0,0,-1
6968,"Le Guin, Ursula K.",The Word for World is Forest,11791,Selver,person,0,0,0,0,1,0,1,0,0,1,1
6973,"Le Guin, Ursula K.",The Word for World is Forest,11795,Don,person,0,0,0,0,0,0,1,0,0,1,1
6976,"Le Guin, Ursula K.",The Word for World is Forest,11802,Selver,person,1,0,0,0,0,1,1,0,0,0,0
6982,"Le Guin, Ursula K.",The Word for World is Forest,11814,Lyubov,person,0,0,0,0,0,0,0,0,0,2,0
6983,"Le Guin, Ursula K.",The Word for World is Forest,11814,Sam,person,0,0,0,0,0,0,0,0,0,2,0
6986,"Le Guin, Ursula K.",The Word for World is Forest,11818,Lyubov,person,4,4,0,8,0,8,8,8,4,4,0
6988,"Le Guin, Ursula K.",The Word for World is Forest,11820,Selver,person,0,0,0,0,0,0,1,0,0,0,1
6990,"Le Guin, Ursula K.",The Word for World is Forest,11826,Selver,person,1,0,0,1,0,1,0,1,0,0,-1
6994,"Le Guin, Ursula K.",The Word for World is Forest,11829,Don,person,3,0,3,3,0,3,6,3,0,6,3
6997,"Le Guin, Ursula K.",The Word for World is Forest,11837,Coro Mena,person,1,0,1,3,0,2,0,2,0,0,-2
6998,"Le Guin, Ursula K.",The Word for World is Forest,11839,Don,person,2,0,0,2,0,2,4,0,0,4,2
7001,"Le Guin, Ursula K.",The Word for World is Forest,11840,Don,person,3,0,0,0,0,0,3,0,0,3,3
7002,"Le Guin, Ursula K.",The Word for World is Forest,11840,Lyubov,person,3,0,0,0,0,0,3,0,0,3,3
7006,"Le Guin, Ursula K.",The Word for World is Forest,11844,Don,person,1,0,0,2,0,2,1,2,0,1,-1
7009,"Le Guin, Ursula K.",The Word for World is Forest,11845,Lyubov,person,3,0,3,3,0,3,0,3,0,0,-3
7010,"Le Guin, Ursula K.",The Word for World is Forest,11846,Don,person,0,0,0,0,0,0,2,0,0,2,2
7011,"Le Guin, Ursula K.",The Word for World is Forest,11846,Ben,person,0,0,0,0,0,0,2,0,0,2,2
7013,"Le Guin, Ursula K.",The Word for World is Forest,11848,Selver,person,3,9,3,3,9,3,9,3,6,3,6
7018,"Le Guin, Ursula K.",The Word for World is Forest,11855,Gosse,person,0,5,0,0,0,0,0,0,0,0,0
7028,"Le Guin, Ursula K.",The Word for World is Forest,11864,Lord Dreamer,person,0,0,3,0,0,3,3,0,0,3,0
7032,"Le Guin, Ursula K.",The Word for World is Forest,11874,Don,person,0,1,0,0,1,0,2,1,0,2,2
7033,"Le Guin, Ursula K.",The Word for World is Forest,11877,Don,person,0,4,0,0,4,4,8,0,2,6,4
7034,"Le Guin, Ursula K.",The Word for World is Forest,11877,Ben,person,0,4,0,0,4,4,8,0,2,6,4
7037,"Le Guin, Ursula K.",The Word for World is Forest,11882,Lyubov,person,0,0,0,0,3,3,3,0,0,3,0
7038,"Le Guin, Ursula K.",The Word for World is Forest,11882,Sam,person,0,0,0,0,3,3,3,0,0,3,0
7042,"Le Guin, Ursula K.",The Word for World is Forest,11892,Benton,person,4,2,2,2,0,6,2,0,0,2,-4
7043,"Le Guin, Ursula K.",The Word for World is Forest,11892,Ben,person,4,2,2,2,0,6,2,0,0,2,-4
7046,"Le Guin, Ursula K.",The Word for World is Forest,11898,Selver,person,0,2,0,0,2,0,4,2,2,2,4
7049,"Le Guin, Ursula K.",The Word for World is Forest,11902,Don,person,1,1,1,0,1,1,2,0,1,2,1
7050,"Le Guin, Ursula K.",The Word for World is Forest,11905,Selver,person,0,0,0,0,0,1,0,0,0,0,-1
7054,"Le Guin, Ursula K.",The Word for World is Forest,11911,Don,person,0,0,0,0,0,1,0,0,0,0,-1
7057,"Le Guin, Ursula K.",The Word for World is Forest,11912,Selver,person,3,0,0,3,0,3,0,0,3,0,-3
7059,"Le Guin, Ursula K.",The Word for World is Forest,11918,Aabi,person,1,0,1,1,0,1,0,1,0,0,-1
7060,"Le Guin, Ursula K.",The Word for World is Forest,11922,Tuntar,person,2,0,0,0,2,2,2,0,0,0,0
7064,"Le Guin, Ursula K.",The Word for World is Forest,11927,Lyubov,person,0,3,0,0,3,0,3,0,0,3,3
7065,"Le Guin, Ursula K.",The Word for World is Forest,11927,Selver,person,0,3,0,0,3,0,3,0,0,3,3
7070,"Le Guin, Ursula K.",The Word for World is Forest,11937,Lyubov,person,0,4,0,0,0,0,4,0,0,4,4
7073,"Le Guin, Ursula K.",The Word for World is Forest,11943,Don,person,1,1,1,2,1,2,1,2,1,1,-1
7077,"Le Guin, Ursula K.",The Word for World is Forest,11954,Don,person,0,0,1,0,0,1,1,0,0,2,0
7078,"Le Guin, Ursula K.",The Word for World is Forest,11955,Don,person,0,0,0,0,0,0,2,0,0,1,2
7080,"Le Guin, Ursula K.",The Word for World is Forest,11957,Lyubov,person,6,0,10,10,0,12,2,10,0,0,-10
7086,"Le Guin, Ursula K.",The Word for World is Forest,11974,Thele,person,0,0,0,0,0,3,0,0,0,3,-3
7087,"Le Guin, Ursula K.",The Word for World is Forest,11979,Gosse,person,0,0,0,0,0,0,2,0,0,0,2
7089,"Le Guin, Ursula K.",The Word for World is Forest,11980,Lyubov,person,0,0,0,0,0,0,2,0,0,1,2
7091,"Le Guin, Ursula K.",The Word for World is Forest,11991,Selver,person,0,0,0,0,0,0,1,0,0,0,1
7100,"Le Guin, Ursula K.",The Word for World is Forest,12009,Don,person,2,0,1,3,1,5,3,4,1,2,-2
7107,"Le Guin, Ursula K.",The Word for World is Forest,12021,Don,person,3,6,3,0,0,6,6,3,0,3,0
7108,"Le Guin, Ursula K.",The Word for World is Forest,12021,Lyubov,person,3,6,3,0,0,6,6,3,0,3,0
7110,"Le Guin, Ursula K.",The Word for World is Forest,12023,Lyubov,person,0,0,0,0,0,0,1,0,0,0,1
7111,"Le Guin, Ursula K.",The Word for World is Forest,12024,Lyubov,person,0,0,0,0,0,2,0,0,0,0,-2
7112,"Le Guin, Ursula K.",The Word for World is Forest,12025,Selver,person,0,0,0,0,1,0,1,0,0,0,1
7113,"Le Guin, Ursula K.",The Word for World is Forest,12026,Selver,person,0,0,0,0,0,1,1,1,0,0,0
7115,"Le Guin, Ursula K.",The Word for World is Forest,12029,Don,person,2,0,2,2,2,2,6,2,0,2,4
7116,"Le Guin, Ursula K.",The Word for World is Forest,12029,Aabi,person,2,0,2,2,2,2,6,2,0,2,4
7121,"Le Guin, Ursula K.",The Word for World is Forest,12038,Lyubov,person,4,0,4,2,0,4,0,4,0,0,-4
7124,"Le Guin, Ursula K.",The Word for World is Forest,12039,Smith Camp,person,2,0,0,0,0,2,2,0,0,2,0
7126,"Le Guin, Ursula K.",The Word for World is Forest,12042,Gosse,person,0,3,0,0,3,0,3,0,3,3,3
7128,"Le Guin, Ursula K.",The Word for World is Forest,12043,Don,person,0,0,0,0,0,0,1,0,0,0,1
7130,"Le Guin, Ursula K.",The Word for World is Forest,12045,Smith Camp,person,0,2,0,2,0,2,2,2,0,2,0
7132,"Le Guin, Ursula K.",The Word for World is Forest,12048,Don,person,0,0,0,0,0,0,2,0,0,2,2
7139,"Le Guin, Ursula K.",The Word for World is Forest,12059,Smith Camp,person,2,0,0,4,0,6,0,6,0,2,-6
7143,"Le Guin, Ursula K.",The Word for World is Forest,12061,Selver,person,2,2,2,0,2,2,2,2,2,2,0
7146,"Le Guin, Ursula K.",The Word for World is Forest,12069,Selver,person,0,0,0,0,0,2,2,0,0,0,0
7152,"Le Guin, Ursula K.",The Word for World is Forest,12075,Lyubov,person,0,0,0,0,0,0,3,0,0,6,3
7153,"Le Guin, Ursula K.",The Word for World is Forest,12075,Coro Mena,person,0,0,0,0,0,0,3,0,0,6,3
7158,"Le Guin, Ursula K.",The Word for World is Forest,12080,Don,person,0,2,0,0,2,0,2,0,0,4,2
7165,"Le Guin, Ursula K.",The Word for World is Forest,12083,Selver,person,0,0,0,0,0,3,0,0,0,0,-3
7173,"Le Guin, Ursula K.",The Word for World is Forest,12095,Lyubov,person,1,0,0,1,1,1,1,0,0,1,0
7182,"Le Guin, Ursula K.",The Word for World is Forest,12106,Don,person,0,1,0,0,0,0,1,0,0,1,1
7183,"Le Guin, Ursula K.",The Word for World is Forest,12107,Selver,person,2,0,0,0,0,2,2,0,2,0,0
7193,"Le Guin, Ursula K.",The Word for World is Forest,12119,Don,person,0,3,0,0,0,0,0,0,0,0,0
7194,"Le Guin, Ursula K.",The Word for World is Forest,12119,Gosse,person,0,3,0,0,0,0,0,0,0,0,0
7200,"Le Guin, Ursula K.",The Word for World is Forest,12123,Selver,person,2,0,0,0,2,2,2,0,0,2,0
7207,"Le Guin, Ursula K.",The Word for World is Forest,12137,Aabi,person,0,2,0,0,0,0,0,0,0,0,0
7214,"Le Guin, Ursula K.",The Word for World is Forest,12152,Gosse,person,4,0,4,4,0,4,0,4,0,0,-4
7219,"Le Guin, Ursula K.",The Word for World is Forest,12164,Don,person,0,0,0,0,0,1,1,0,0,2,0
7221,"Le Guin, Ursula K.",The Word for World is Forest,12168,Thele,person,2,2,2,2,0,2,0,2,2,0,-2
7225,"Le Guin, Ursula K.",The Word for World is Forest,12176,Don,person,3,0,3,0,0,3,6,0,0,6,3
7226,"Le Guin, Ursula K.",The Word for World is Forest,12178,Selver,person,0,0,0,1,0,1,1,1,0,0,0
7227,"Le Guin, Ursula K.",The Word for World is Forest,12180,Don,person,0,0,0,1,0,1,1,1,0,1,0
7232,"Le Guin, Ursula K.",The Word for World is Forest,12183,Don,person,0,0,0,3,0,0,3,0,0,3,3
7236,"Le Guin, Ursula K.",The Word for World is Forest,12191,Don,person,0,1,0,0,2,0,5,0,1,3,5
7238,"Le Guin, Ursula K.",The Word for World is Forest,12193,Lyubov,person,3,0,3,0,3,3,3,3,0,0,0
7241,"Le Guin, Ursula K.",The Word for World is Forest,12196,Tuntar,person,3,0,0,6,0,3,0,3,0,0,-3
7243,"Le Guin, Ursula K.",The Word for World is Forest,12200,Don,person,0,0,0,0,0,1,1,0,0,1,0
7248,"Le Guin, Ursula K.",The Word for World is Forest,12207,Selver,person,1,0,0,1,0,1,0,0,0,0,-1
7253,"Le Guin, Ursula K.",The Word for World is Forest,12222,Don,person,0,0,0,0,0,0,4,0,0,4,4
7260,"Le Guin, Ursula K.",The Word for World is Forest,12228,Howe,person,0,2,2,2,2,2,2,0,2,2,0
7262,"Le Guin, Ursula K.",The Word for World is Forest,12231,Selver,person,2,0,0,0,0,2,0,0,2,0,-2
7265,"Le Guin, Ursula K.",The Word for World is Forest,12232,Don,person,3,0,3,3,0,9,9,6,0,6,0
7277,"Le Guin, Ursula K.",The Word for World is Forest,12253,Don,person,3,0,3,6,0,6,6,0,0,3,0
7279,"Le Guin, Ursula K.",The Word for World is Forest,12254,Lyubov,person,1,0,0,1,0,1,0,0,1,0,-1
7286,"Le Guin, Ursula K.",The Word for World is Forest,12271,Selver,person,0,0,0,0,0,0,1,0,0,1,1
7292,"Le Guin, Ursula K.",The Word for World is Forest,12280,Ben,person,1,0,0,1,0,1,0,0,0,0,-1
7297,"Le Guin, Ursula K.",The Word for World is Forest,12282,Selver,person,0,0,0,0,0,0,6,0,0,6,6
7301,"Le Guin, Ursula K.",The Word for World is Forest,12294,Ben,person,1,0,1,1,0,3,0,1,0,0,-3
7309,"Le Guin, Ursula K.",The Word for World is Forest,12306,Coro Mena,person,0,2,0,2,2,0,2,0,0,2,2
7318,"Le Guin, Ursula K.",The Word for World is Forest,12319,Gosse,person,3,3,0,3,3,3,6,3,0,3,3
7319,"Le Guin, Ursula K.",The Word for World is Forest,12319,Selver,person,3,3,0,3,3,3,6,3,0,3,3
7324,"Le Guin, Ursula K.",The Word for World is Forest,12324,Selver,person,0,0,0,0,0,0,2,0,0,1,2
7326,"Le Guin, Ursula K.",The Word for World is Forest,12331,Don,person,0,0,0,0,0,0,1,0,0,1,1
7329,"Le Guin, Ursula K.",The Word for World is Forest,12341,Lyubov,person,1,1,0,1,0,1,0,0,0,0,-1
7334,"Le Guin, Ursula K.",The Word for World is Forest,12349,Don,person,0,0,0,0,0,0,3,0,0,3,3
7344,"Le Guin, Ursula K.",The Word for World is Forest,12366,Kees,person,0,3,1,0,2,2,2,3,1,2,0
7346,"Le Guin, Ursula K.",The Word for World is Forest,12378,Aabi,person,0,0,0,0,0,0,0,0,2,0,0
7347,"Le Guin, Ursula K.",The Word for World is Forest,12378,David,person,0,0,0,0,0,0,0,0,2,0,0
7349,"Le Guin, Ursula K.",The Word for World is Forest,12379,Don,person,0,2,0,0,0,0,2,0,2,2,2
7351,"Le Guin, Ursula K.",The Word for World is Forest,12380,Ebor Dendep,person,0,0,0,0,0,2,0,0,0,0,-2
7354,"Le Guin, Ursula K.",The Word for World is Forest,12390,Don,person,0,0,0,0,0,4,2,0,0,4,-2
7356,"Le Guin, Ursula K.",The Word for World is Forest,12393,Aabi,person,0,2,0,0,0,2,4,2,0,2,2
7360,"Le Guin, Ursula K.",The Word for World is Forest,12394,Selver,person,0,0,0,0,0,9,6,3,0,3,-3
7365,"Le Guin, Ursula K.",The Word for World is Forest,12395,Lyubov,person,0,12,0,0,12,0,36,0,12,24,36
7368,"Le Guin, Ursula K.",The Word for World is Forest,12397,Lyubov,person,0,0,0,0,0,0,0,2,0,0,0
7371,"Le Guin, Ursula K.",The Word for World is Forest,12399,Smith Camp,person,6,0,3,6,0,6,3,3,0,3,-3
7373,"Le Guin, Ursula K.",The Word for World is Forest,12402,Selver,person,2,0,0,2,0,2,0,0,0,0,-2
7381,"Le Guin, Ursula K.",The Word for World is Forest,12411,Don,person,0,4,0,0,0,0,12,0,0,4,12
7383,"Le Guin, Ursula K.",The Word for World is Forest,12413,Selver,person,1,1,1,1,1,1,3,1,1,2,2
7387,"Le Guin, Ursula K.",The Word for World is Forest,12416,Don,person,3,0,0,3,0,3,3,0,0,3,0
7388,"Le Guin, Ursula K.",The Word for World is Forest,12418,Lyubov,person,0,0,0,1,0,2,0,1,1,0,-2
7389,"Le Guin, Ursula K.",The Word for World is Forest,12419,Lyubov,person,0,1,0,0,0,1,1,0,0,0,0
7390,"Le Guin, Ursula K.",The Word for World is Forest,12422,Lyubov,person,0,0,2,4,0,8,0,6,0,0,-8
7391,"Le Guin, Ursula K.",The Word for World is Forest,12422,Tuntar,person,0,0,2,4,0,8,0,6,0,0,-8
7394,"Le Guin, Ursula K.",The Word for World is Forest,12426,Don,person,4,6,2,2,4,6,6,4,4,6,0
7395,"Le Guin, Ursula K.",The Word for World is Forest,12426,Lyubov,person,4,6,2,2,4,6,6,4,4,6,0
7404,"Le Guin, Ursula K.",The Word for World is Forest,12435,Howe,person,0,2,0,0,2,0,2,0,2,2,2
7408,"Le Guin, Ursula K.",The Word for World is Forest,12441,Tubab,person,0,2,0,1,0,0,0,0,0,0,0
7409,"Le Guin, Ursula K.",The Word for World is Forest,12442,Don,person,0,0,0,0,3,0,6,0,0,6,6
7412,"Le Guin, Ursula K.",The Word for World is Forest,12444,Don,person,2,2,0,2,0,2,4,0,2,2,2
7413,"Le Guin, Ursula K.",The Word for World is Forest,12444,Kees,person,2,2,0,2,0,2,4,0,2,2,2
7414,"Le Guin, Ursula K.",The Word for World is Forest,12445,Don,person,1,0,2,1,1,2,3,1,1,2,1
7417,"Le Guin, Ursula K.",The Word for World is Forest,12448,Lyubov,person,4,0,0,4,0,8,0,0,0,0,-8
7420,"Le Guin, Ursula K.",The Word for World is Forest,12452,Hunter,person,0,2,0,2,0,2,0,2,0,0,-2
7423,"Le Guin, Ursula K.",The Word for World is Forest,12456,Don,person,0,0,0,0,0,0,2,0,0,2,2
7424,"Le Guin, Ursula K.",The Word for World is Forest,12456,Aabi,person,0,0,0,0,0,0,2,0,0,2,2
7428,"Le Guin, Ursula K.",The Word for World is Forest,12458,Selver,person,0,0,0,2,0,4,0,2,0,0,-4
7429,"Le Guin, Ursula K.",The Word for World is Forest,12460,Don,person,2,0,0,2,0,2,2,0,0,2,0
7430,"Le Guin, Ursula K.",The Word for World is Forest,12460,Selver,person,2,0,0,2,0,2,2,0,0,2,0
7433,"Le Guin, Ursula K.",The Word for World is Forest,12463,Don,person,0,3,0,3,3,3,9,3,0,6,6
7434,"Le Guin, Ursula K.",The Word for World is Forest,12463,Selver,person,0,3,0,3,3,3,9,3,0,6,6
7440,"Le Guin, Ursula K.",The Word for World is Forest,12469,Selver,person,0,1,0,1,1,0,1,0,0,1,1
7442,"Le Guin, Ursula K.",The Word for World is Forest,12470,Selver,person,0,0,0,2,0,2,0,0,0,0,-2
7446,"Le Guin, Ursula K.",The Word for World is Forest,12474,Selver,person,0,0,0,3,0,6,0,0,0,0,-6
7449,"Le Guin, Ursula K.",The Word for World is Forest,12481,Selver,person,0,0,0,2,0,4,0,4,0,0,-4
7455,"Le Guin, Ursula K.",The Word for World is Forest,12493,Lyubov,person,3,6,0,0,9,3,15,0,0,9,12
7457,"Le Guin, Ursula K.",The Word for World is Forest,12495,Don,person,0,0,0,0,0,0,2,0,0,2,2
7461,"Le Guin, Ursula K.",The Word for World is Forest,12500,Aabi,person,3,0,3,3,0,9,0,6,0,0,-9
7471,"Le Guin, Ursula K.",The Word for World is Forest,12511,Don,person,1,0,0,1,0,1,1,0,1,1,0
7477,"Le Guin, Ursula K.",The Word for World is Forest,12519,Kees,person,1,0,1,1,0,1,0,1,0,0,-1
7478,"Le Guin, Ursula K.",The Word for World is Forest,12520,Don,person,4,4,0,4,0,8,8,0,4,4,0
7479,"Le Guin, Ursula K.",The Word for World is Forest,12520,Lyubov,person,4,4,0,4,0,8,8,0,4,4,0
7480,"Le Guin, Ursula K.",The Word for World is Forest,12520,Selver,person,4,4,0,4,0,8,8,0,4,4,0
7484,"Le Guin, Ursula K.",The Word for World is Forest,12528,Smith Camp,person,4,0,0,4,0,8,0,4,0,4,-8
7492,"Le Guin, Ursula K.",The Word for World is Forest,12533,Selver,person,0,0,0,0,0,0,0,0,0,2,0
7494,"Le Guin, Ursula K.",The Word for World is Forest,12539,Lyubov,person,0,0,0,0,0,1,2,1,0,1,1
7498,"Le Guin, Ursula K.",The Word for World is Forest,12546,Lyubov,person,2,2,0,0,2,2,2,0,2,2,0
7500,"Le Guin, Ursula K.",The Word for World is Forest,12547,Selver,person,0,0,0,1,0,0,0,0,0,0,0
7505,"Le Guin, Ursula K.",The Word for World is Forest,12558,Selver,person,2,0,0,3,0,3,0,0,0,0,-3
7506,"Le Guin, Ursula K.",The Word for World is Forest,12559,Lyubov,person,0,0,0,0,0,0,2,0,0,2,2
7510,"Le Guin, Ursula K.",The Word for World is Forest,12561,Selver,person,3,0,0,3,3,3,6,3,0,0,3
7511,"Le Guin, Ursula K.",The Word for World is Forest,12562,Lyubov,person,0,3,0,0,3,0,6,0,3,6,6
7518,"Le Guin, Ursula K.",The Word for World is Forest,12573,Don,person,0,0,0,2,0,2,4,2,0,2,2
7520,"Le Guin, Ursula K.",The Word for World is Forest,12574,Don,person,0,0,0,0,0,0,1,0,0,1,1
7530,"Le Guin, Ursula K.",The Word for World is Forest,12591,Don,person,0,0,0,0,0,0,2,0,0,2,2
7539,"Le Guin, Ursula K.",The Word for World is Forest,12606,Don,person,0,0,0,0,0,0,1,0,0,1,1
7551,"Le Guin, Ursula K.",The Word for World is Forest,12638,Don,person,0,0,0,0,0,4,12,0,0,4,8
7552,"Le Guin, Ursula K.",The Word for World is Forest,12638,Lyubov,person,0,0,0,0,0,4,12,0,0,4,8
7553,"Le Guin, Ursula K.",The Word for World is Forest,12638,Sam,person,0,0,0,0,0,4,12,0,0,4,8
7554,"Le Guin, Ursula K.",The Word for World is Forest,12638,Selver,person,0,0,0,0,0,4,12,0,0,4,8
7557,"Le Guin, Ursula K.",The Word for World is Forest,12641,Lyubov,person,0,6,0,6,6,0,12,0,0,6,12
7558,"Le Guin, Ursula K.",The Word for World is Forest,12641,Gosse,person,0,6,0,6,6,0,12,0,0,6,12
7561,"Le Guin, Ursula K.",The Word for World is Forest,12641,Captain Susun,person,0,6,0,6,6,0,12,0,0,6,12
7563,"Le Guin, Ursula K.",The Word for World is Forest,12642,Lyubov,person,0,0,0,0,0,0,2,0,0,0,2
7564,"Le Guin, Ursula K.",The Word for World is Forest,12642,Selver,person,0,0,0,0,0,0,2,0,0,0,2
7566,"Le Guin, Ursula K.",The Word for World is Forest,12644,Don,person,0,0,0,0,0,0,2,0,0,2,2
7571,"Le Guin, Ursula K.",The Word for World is Forest,12653,Lyubov,person,4,4,4,4,0,4,8,4,0,12,4
7572,"Le Guin, Ursula K.",The Word for World is Forest,12653,Smith Camp,person,4,4,4,4,0,4,8,4,0,12,4
7573,"Le Guin, Ursula K.",The Word for World is Forest,12655,Selver,person,1,0,1,1,0,1,0,1,1,0,-1
7577,"Le Guin, Ursula K.",The Word for World is Forest,12659,Gosse,person,0,0,0,0,0,0,3,0,0,0,3
7582,"Le Guin, Ursula K.",The Word for World is Forest,12660,Don,person,15,5,0,20,5,30,15,5,5,20,-15
7584,"Le Guin, Ursula K.",The Word for World is Forest,12661,Don,person,0,0,0,0,0,0,1,0,0,1,1
7592,"Le Guin, Ursula K.",The Word for World is Forest,12666,Selver,person,4,0,0,0,0,4,0,0,0,4,-4
7593,"Le Guin, Ursula K.",The Word for World is Forest,12666,Thele,person,4,0,0,0,0,4,0,0,0,4,-4
7596,"Le Guin, Ursula K.",The Word for World is Forest,12672,Don,person,0,0,0,0,0,0,4,0,0,4,4
7599,"Le Guin, Ursula K.",The Word for World is Forest,12679,Coro Mena,person,0,0,0,2,0,0,0,0,0,0,0
7602,"Le Guin, Ursula K.",The Word for World is Forest,12682,Lyubov,person,5,5,5,5,0,5,0,5,0,0,-5
7603,"Le Guin, Ursula K.",The Word for World is Forest,12682,Tuntar,person,5,5,5,5,0,5,0,5,0,0,-5
7604,"Le Guin, Ursula K.",The Word for World is Forest,12682,Selver,person,5,5,5,5,0,5,0,5,0,0,-5
7608,"Le Guin, Ursula K.",The Word for World is Forest,12686,Don,person,3,9,0,3,3,6,15,3,6,3,9
7609,"Le Guin, Ursula K.",The Word for World is Forest,12688,Selver,person,0,0,0,0,0,0,4,0,0,2,4
7618,"Le Guin, Ursula K.",The Word for World is Forest,12701,Aabi,person,0,0,1,0,0,1,0,0,0,0,-1
7624,"Le Guin, Ursula K.",The Word for World is Forest,12721,Lyubov,person,0,0,0,0,10,0,10,0,0,6,10
7628,"Le Guin, Ursula K.",The Word for World is Forest,12726,Don,person,0,0,0,0,0,6,0,3,0,0,-6
7635,"Le Guin, Ursula K.",The Word for World is Forest,12738,Don,person,0,0,0,0,0,0,1,0,0,1,1
7638,"Le Guin, Ursula K.",The Word for World is Forest,12740,Don,person,0,0,0,0,0,0,8,0,0,8,8
7641,"Le Guin, Ursula K.",The Word for World is Forest,12745,Selver,person,2,0,0,2,0,2,0,0,2,0,-2
7642,"Le Guin, Ursula K.",The Word for World is Forest,12748,Lyubov,person,1,0,0,1,0,1,0,1,1,0,-1
7646,"Le Guin, Ursula K.",The Word for World is Forest,12754,Smith Land,person,0,0,0,0,0,0,2,0,0,2,2
7652,"Le Guin, Ursula K.",The Word for World is Forest,12763,David,person,0,0,0,0,0,2,4,0,0,0,2
7655,"Le Guin, Ursula K.",The Word for World is Forest,12766,Selver,person,0,0,0,0,0,1,0,1,0,0,-1
7656,"Le Guin, Ursula K.",The Word for World is Forest,12773,Don,person,0,0,0,0,0,1,3,0,0,2,2
7659,"Le Guin, Ursula K.",The Word for World is Forest,12778,Don,person,0,0,0,0,1,0,2,0,0,2,2
7663,"Le Guin, Ursula K.",The Word for World is Forest,12785,Don,person,0,4,0,0,4,0,8,0,4,4,8
7666,"Le Guin, Ursula K.",The Word for World is Forest,12790,Lyubov,person,1,0,0,1,0,1,1,0,1,0,0
7670,"Le Guin, Ursula K.",The Word for World is Forest,12799,Don,person,0,0,0,0,0,0,2,0,0,2,2
7675,"Le Guin, Ursula K.",The Word for World is Forest,12803,Lyubov,person,0,0,0,0,0,1,0,0,0,0,-1
7677,"Le Guin, Ursula K.",The Word for World is Forest,12806,Selver,person,0,0,0,0,2,2,4,2,0,4,2
7684,"Le Guin, Ursula K.",The Word for World is Forest,12819,Smith Land,person,0,6,0,0,3,6,9,3,0,6,3
7691,"Le Guin, Ursula K.",The Word for World is Forest,12828,Lyubov,person,0,1,0,0,1,0,3,0,1,2,3
