,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
4985,"Atwood, Margaret",The Handmaid's Tale,8622,Luke,person,0,0,0,0,1,0,1,0,0,1,1
4994,"Atwood, Margaret",The Handmaid's Tale,8646,Ofglen,person,1,0,0,0,0,0,0,0,0,1,0
4995,"Atwood, Margaret",The Handmaid's Tale,8648,Luke,person,0,0,0,0,1,0,1,0,0,0,1
4996,"Atwood, Margaret",The Handmaid's Tale,8651,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
5023,"Atwood, Margaret",The Handmaid's Tale,8693,Luke,person,0,0,0,0,0,0,3,0,0,0,3
5037,"Atwood, Margaret",The Handmaid's Tale,8723,Rita,person,0,0,0,0,0,0,1,0,0,0,1
5040,"Atwood, Margaret",The Handmaid's Tale,8725,Don,person,0,3,0,3,0,3,0,3,0,0,-3
5047,"Atwood, Margaret",The Handmaid's Tale,8739,Ben,person,0,0,0,0,0,0,0,1,0,0,0
5054,"Atwood, Margaret",The Handmaid's Tale,8749,Ofglen,person,0,2,0,0,2,0,2,0,0,4,2
5059,"Atwood, Margaret",The Handmaid's Tale,8757,Serena,person,0,5,0,0,5,0,5,0,0,0,5
5066,"Atwood, Margaret",The Handmaid's Tale,8766,Martha,person,0,0,0,0,4,4,4,4,0,4,0
5071,"Atwood, Margaret",The Handmaid's Tale,8771,Aunt Lydia,person,0,4,4,0,8,4,24,0,0,16,20
5073,"Atwood, Margaret",The Handmaid's Tale,8779,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
5074,"Atwood, Margaret",The Handmaid's Tale,8779,Don,person,0,0,0,0,0,0,2,0,0,2,2
5079,"Atwood, Margaret",The Handmaid's Tale,8786,Aunt Lydia,person,0,0,0,0,0,1,1,0,0,1,0
5103,"Atwood, Margaret",The Handmaid's Tale,8845,Nick,person,0,4,0,0,0,0,0,0,0,0,0
5104,"Atwood, Margaret",The Handmaid's Tale,8845,Rita,person,0,4,0,0,0,0,0,0,0,0,0
5114,"Atwood, Margaret",The Handmaid's Tale,8858,Alma,person,0,4,0,0,4,0,4,0,0,4,4
5115,"Atwood, Margaret",The Handmaid's Tale,8858,Janine,person,0,4,0,0,4,0,4,0,0,4,4
5128,"Atwood, Margaret",The Handmaid's Tale,8886,Rachel,person,0,0,0,0,0,3,3,0,3,3,0
5141,"Atwood, Margaret",The Handmaid's Tale,8929,Rita,person,0,3,0,0,0,0,0,0,0,0,0
5147,"Atwood, Margaret",The Handmaid's Tale,8938,Aunt Lydia,person,0,0,2,0,0,2,2,0,0,2,0
5148,"Atwood, Margaret",The Handmaid's Tale,8938,Aunt Lydias,person,0,0,2,0,0,2,2,0,0,2,0
5151,"Atwood, Margaret",The Handmaid's Tale,8946,Moira,person,0,3,0,3,3,0,3,0,0,3,3
5159,"Atwood, Margaret",The Handmaid's Tale,8952,Janine,person,0,8,0,0,0,0,0,0,0,0,0
5167,"Atwood, Margaret",The Handmaid's Tale,8968,Moira,person,0,1,0,0,0,0,1,0,0,0,1
5190,"Atwood, Margaret",The Handmaid's Tale,9026,Serena,person,0,0,0,0,0,1,0,0,0,0,-1
5198,"Atwood, Margaret",The Handmaid's Tale,9036,Janine,person,0,3,0,0,0,6,0,0,0,0,-6
5201,"Atwood, Margaret",The Handmaid's Tale,9038,Ofglen,person,0,4,0,0,2,0,2,0,2,2,2
5225,"Atwood, Margaret",The Handmaid's Tale,9093,Moira,person,0,1,0,0,0,0,0,0,0,0,0
5233,"Atwood, Margaret",The Handmaid's Tale,9104,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5248,"Atwood, Margaret",The Handmaid's Tale,9146,Ofglen,person,0,2,0,0,2,0,4,0,2,2,4
5254,"Atwood, Margaret",The Handmaid's Tale,9156,Moira,person,0,0,0,5,0,10,0,5,0,0,-10
5256,"Atwood, Margaret",The Handmaid's Tale,9156,Janine,person,0,0,0,5,0,10,0,5,0,0,-10
5264,"Atwood, Margaret",The Handmaid's Tale,9162,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5273,"Atwood, Margaret",The Handmaid's Tale,9177,Aunt Lydia,person,0,0,0,0,0,0,3,3,0,3,3
5295,"Atwood, Margaret",The Handmaid's Tale,9224,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5303,"Atwood, Margaret",The Handmaid's Tale,9239,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5319,"Atwood, Margaret",The Handmaid's Tale,9275,Ofglen,person,0,0,0,0,0,0,1,0,0,0,1
5321,"Atwood, Margaret",The Handmaid's Tale,9281,Alma,person,0,0,0,0,0,0,0,0,0,4,0
5323,"Atwood, Margaret",The Handmaid's Tale,9281,Janine,person,0,0,0,0,0,0,0,0,0,4,0
5329,"Atwood, Margaret",The Handmaid's Tale,9292,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5332,"Atwood, Margaret",The Handmaid's Tale,9294,Moira,person,1,0,2,0,0,2,0,0,0,0,-2
5339,"Atwood, Margaret",The Handmaid's Tale,9303,Moira,person,3,0,0,0,0,3,0,0,3,0,-3
5349,"Atwood, Margaret",The Handmaid's Tale,9319,Don,person,0,0,0,1,0,0,0,0,0,0,0
5352,"Atwood, Margaret",The Handmaid's Tale,9329,Moira,person,0,2,0,0,0,0,0,0,0,0,0
5361,"Atwood, Margaret",The Handmaid's Tale,9340,Martha,person,0,0,0,0,1,0,1,0,0,1,1
5366,"Atwood, Margaret",The Handmaid's Tale,9346,Luke,person,0,3,0,3,3,3,3,3,0,3,0
5398,"Atwood, Margaret",The Handmaid's Tale,9398,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5403,"Atwood, Margaret",The Handmaid's Tale,9405,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5404,"Atwood, Margaret",The Handmaid's Tale,9405,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5407,"Atwood, Margaret",The Handmaid's Tale,9409,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5434,"Atwood, Margaret",The Handmaid's Tale,9456,Don,person,0,0,0,0,0,1,0,0,1,0,-1
5435,"Atwood, Margaret",The Handmaid's Tale,9457,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5436,"Atwood, Margaret",The Handmaid's Tale,9457,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5441,"Atwood, Margaret",The Handmaid's Tale,9464,Moira,person,0,0,3,0,0,3,0,0,0,0,-3
5447,"Atwood, Margaret",The Handmaid's Tale,9471,Aunt Lydia,person,0,1,0,0,1,0,2,0,0,2,2
5464,"Atwood, Margaret",The Handmaid's Tale,9501,Janine,person,0,0,0,0,0,0,4,0,0,4,4
5484,"Atwood, Margaret",The Handmaid's Tale,9549,Serena,person,0,0,0,0,5,0,10,0,0,5,10
5508,"Atwood, Margaret",The Handmaid's Tale,9603,Moira,person,0,0,0,0,0,2,0,0,0,0,-2
5524,"Atwood, Margaret",The Handmaid's Tale,9637,Ofglen,person,0,0,0,1,0,1,0,1,0,0,-1
5540,"Atwood, Margaret",The Handmaid's Tale,9667,Moira,person,3,12,0,0,6,6,9,3,0,3,3
5542,"Atwood, Margaret",The Handmaid's Tale,9667,Luke,person,3,12,0,0,6,6,9,3,0,3,3
5557,"Atwood, Margaret",The Handmaid's Tale,9702,Aunt Lydia,person,0,1,0,1,0,1,1,1,0,1,0
5572,"Atwood, Margaret",The Handmaid's Tale,9725,Moira,person,0,2,0,2,0,2,0,0,0,0,-2
5578,"Atwood, Margaret",The Handmaid's Tale,9742,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,2,1
5581,"Atwood, Margaret",The Handmaid's Tale,9750,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5582,"Atwood, Margaret",The Handmaid's Tale,9750,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5587,"Atwood, Margaret",The Handmaid's Tale,9757,Luke,person,0,2,0,0,0,0,0,0,0,0,0
5590,"Atwood, Margaret",The Handmaid's Tale,9770,Moira,person,0,3,0,3,3,3,3,0,0,3,0
5594,"Atwood, Margaret",The Handmaid's Tale,9779,Luke,person,3,0,3,3,0,6,0,6,3,3,-6
5601,"Atwood, Margaret",The Handmaid's Tale,9806,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5602,"Atwood, Margaret",The Handmaid's Tale,9806,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5613,"Atwood, Margaret",The Handmaid's Tale,9837,Aunt Lydia,person,2,0,0,2,2,2,4,2,0,2,2
5626,"Atwood, Margaret",The Handmaid's Tale,9854,Luke,person,0,1,0,0,1,0,1,0,1,1,1
5636,"Atwood, Margaret",The Handmaid's Tale,9868,San Andreas,person,0,0,0,0,0,3,0,2,0,0,-3
5637,"Atwood, Margaret",The Handmaid's Tale,9873,Aunt Lydia,person,0,0,0,0,3,0,6,0,0,3,6
5638,"Atwood, Margaret",The Handmaid's Tale,9873,Janine,person,0,0,0,0,3,0,6,0,0,3,6
5640,"Atwood, Margaret",The Handmaid's Tale,9879,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
5643,"Atwood, Margaret",The Handmaid's Tale,9882,Serena,person,0,0,0,0,4,4,4,0,0,0,0
5655,"Atwood, Margaret",The Handmaid's Tale,9898,Aunt Lydia,person,0,1,0,0,0,0,1,0,0,1,1
5660,"Atwood, Margaret",The Handmaid's Tale,9903,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5661,"Atwood, Margaret",The Handmaid's Tale,9903,Janine,person,0,0,0,0,0,0,3,0,0,3,3
5665,"Atwood, Margaret",The Handmaid's Tale,9911,Ofglen,person,2,0,0,0,0,2,0,0,0,0,-2
5670,"Atwood, Margaret",The Handmaid's Tale,9925,Aunt Lydia,person,0,0,0,0,0,0,2,0,1,2,2
5738,"Atwood, Margaret",The Handmaid's Tale,10087,Moira,person,0,0,0,0,0,0,1,0,0,0,1
5739,"Atwood, Margaret",The Handmaid's Tale,10091,Don,person,0,0,0,0,0,0,2,0,0,2,2
5740,"Atwood, Margaret",The Handmaid's Tale,10091,Ofglen,person,0,0,0,0,0,0,2,0,0,2,2
5743,"Atwood, Margaret",The Handmaid's Tale,10095,Serena,person,0,0,0,0,4,0,8,0,0,0,8
5783,"Atwood, Margaret",The Handmaid's Tale,10194,Ofglen,person,2,0,0,4,0,4,0,4,2,0,-4
5787,"Atwood, Margaret",The Handmaid's Tale,10197,Rita,person,3,3,0,6,3,6,3,0,0,3,-3
5796,"Atwood, Margaret",The Handmaid's Tale,10209,Moira,person,0,0,0,0,0,0,0,0,1,0,0
5798,"Atwood, Margaret",The Handmaid's Tale,10214,Moira,person,0,0,1,1,1,1,1,0,0,1,0
5832,"Atwood, Margaret",The Handmaid's Tale,10272,Janine,person,0,3,3,0,3,3,6,0,0,6,3
5836,"Atwood, Margaret",The Handmaid's Tale,10273,Ofglen,person,0,0,3,3,0,0,3,0,0,0,3
5837,"Atwood, Margaret",The Handmaid's Tale,10279,Serena,person,0,0,0,0,6,0,6,0,0,0,6
5856,"Atwood, Margaret",The Handmaid's Tale,10299,Serena,person,0,0,0,0,0,0,6,0,0,0,6
5865,"Atwood, Margaret",The Handmaid's Tale,10306,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
5876,"Atwood, Margaret",The Handmaid's Tale,10324,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,6,3
5877,"Atwood, Margaret",The Handmaid's Tale,10324,Aunt Lydias,person,0,0,0,0,0,0,3,0,0,6,3
5880,"Atwood, Margaret",The Handmaid's Tale,10328,Don,person,0,0,0,4,0,2,2,0,0,2,0
5892,"Atwood, Margaret",The Handmaid's Tale,10353,Alma,person,0,0,0,0,0,0,2,0,0,2,2
5906,"Atwood, Margaret",The Handmaid's Tale,10371,Nick,person,0,3,0,0,0,1,0,0,0,0,-1
5911,"Atwood, Margaret",The Handmaid's Tale,10383,Alma,person,0,0,0,0,0,0,2,0,0,2,2
5912,"Atwood, Margaret",The Handmaid's Tale,10383,Don,person,0,0,0,0,0,0,2,0,0,2,2
5929,"Atwood, Margaret",The Handmaid's Tale,10409,David,person,0,0,0,0,0,0,0,0,0,2,0
5934,"Atwood, Margaret",The Handmaid's Tale,10416,Aunt Lydia,person,6,18,9,3,3,12,15,3,6,12,3
5939,"Atwood, Margaret",The Handmaid's Tale,10433,Elizabeth,person,2,4,0,0,2,2,4,0,4,2,2
5942,"Atwood, Margaret",The Handmaid's Tale,10434,Luke,person,2,0,2,2,0,2,0,2,0,0,-2
5943,"Atwood, Margaret",The Handmaid's Tale,10435,Aunt Lydia,person,4,0,0,4,0,4,4,0,0,4,0
5945,"Atwood, Margaret",The Handmaid's Tale,10435,Janine,person,4,0,0,4,0,4,4,0,0,4,0
5950,"Atwood, Margaret",The Handmaid's Tale,10439,Serena,person,0,0,0,0,4,0,8,0,0,4,8
5963,"Atwood, Margaret",The Handmaid's Tale,10466,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
5982,"Atwood, Margaret",The Handmaid's Tale,10497,Aunt Lydia,person,3,6,0,12,3,9,9,0,6,3,0
5991,"Atwood, Margaret",The Handmaid's Tale,10509,Serena,person,0,6,0,6,0,3,3,3,0,3,0
6010,"Atwood, Margaret",The Handmaid's Tale,10570,Luke,person,0,1,0,0,1,0,1,0,1,1,1
6013,"Atwood, Margaret",The Handmaid's Tale,10581,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6030,"Atwood, Margaret",The Handmaid's Tale,10613,Don,person,1,0,0,0,0,1,0,0,0,0,-1
6033,"Atwood, Margaret",The Handmaid's Tale,10621,Aunt Lydia,person,0,0,4,0,0,0,8,4,0,8,8
6034,"Atwood, Margaret",The Handmaid's Tale,10621,Aunt Helena,person,0,0,4,0,0,0,8,4,0,8,8
6035,"Atwood, Margaret",The Handmaid's Tale,10621,Helen,person,0,0,4,0,0,0,8,4,0,8,8
6049,"Atwood, Margaret",The Handmaid's Tale,10638,Serena,person,0,0,0,0,5,0,10,0,0,0,10
6062,"Atwood, Margaret",The Handmaid's Tale,10656,Ofglen,person,2,4,0,0,0,2,2,2,0,2,0
6065,"Atwood, Margaret",The Handmaid's Tale,10663,Moira,person,0,0,0,0,0,1,0,0,0,0,-1
6069,"Atwood, Margaret",The Handmaid's Tale,10667,Nick,person,0,0,0,0,0,1,0,1,1,0,-1
6074,"Atwood, Margaret",The Handmaid's Tale,10682,Elizabeth,person,2,0,2,2,0,2,2,0,0,2,0
6077,"Atwood, Margaret",The Handmaid's Tale,10685,Ofglen,person,0,2,0,0,0,2,0,0,0,0,-2
6092,"Atwood, Margaret",The Handmaid's Tale,10716,Ofglen,person,0,0,2,0,0,0,0,0,0,0,0
6095,"Atwood, Margaret",The Handmaid's Tale,10720,Nick,person,0,0,0,0,0,0,1,0,0,1,1
6097,"Atwood, Margaret",The Handmaid's Tale,10729,Moira,person,0,0,0,0,0,1,1,0,0,0,0
6102,"Atwood, Margaret",The Handmaid's Tale,10741,Serena,person,0,0,0,0,0,1,0,0,0,0,-1
6103,"Atwood, Margaret",The Handmaid's Tale,10747,Serena,person,0,0,4,0,4,4,4,4,0,0,0
6108,"Atwood, Margaret",The Handmaid's Tale,10751,Aunt Lydia,person,2,0,2,0,0,4,6,2,0,2,2
6114,"Atwood, Margaret",The Handmaid's Tale,10765,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
6117,"Atwood, Margaret",The Handmaid's Tale,10777,Luke,person,1,0,0,1,0,1,1,1,0,2,0
6127,"Atwood, Margaret",The Handmaid's Tale,10793,Serena,person,1,2,0,1,1,0,1,0,1,1,1
6131,"Atwood, Margaret",The Handmaid's Tale,10801,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
6139,"Atwood, Margaret",The Handmaid's Tale,10820,Moira,person,0,0,0,0,0,0,1,0,0,1,1
6154,"Atwood, Margaret",The Handmaid's Tale,10839,Serena,person,4,0,0,4,4,4,4,4,8,0,0
6157,"Atwood, Margaret",The Handmaid's Tale,10842,Aunt Lydia,person,0,0,0,0,0,3,3,0,0,3,0
6181,"Atwood, Margaret",The Handmaid's Tale,10876,Luke,person,0,6,0,0,0,0,0,0,0,0,0
6189,"Atwood, Margaret",The Handmaid's Tale,10892,Aunt Lydia,person,2,0,0,2,0,4,6,0,0,4,2
6190,"Atwood, Margaret",The Handmaid's Tale,10892,Elizabeth,person,2,0,0,2,0,4,6,0,0,4,2
6205,"Atwood, Margaret",The Handmaid's Tale,10915,Janine,person,0,0,0,0,2,0,2,0,2,2,2
6214,"Atwood, Margaret",The Handmaid's Tale,10939,Luke,person,0,0,0,1,1,0,1,0,0,1,1
6215,"Atwood, Margaret",The Handmaid's Tale,10943,Aunt Lydia,person,0,2,0,0,2,0,4,0,2,4,4
6216,"Atwood, Margaret",The Handmaid's Tale,10943,Saint Paul,person,0,2,0,0,2,0,4,0,2,4,4
6217,"Atwood, Margaret",The Handmaid's Tale,10944,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6219,"Atwood, Margaret",The Handmaid's Tale,10945,Janine,person,15,6,18,6,3,15,9,0,0,9,-6
6221,"Atwood, Margaret",The Handmaid's Tale,10951,Aunt Lydia,person,0,2,0,2,0,2,2,0,0,2,0
6226,"Atwood, Margaret",The Handmaid's Tale,10957,Luke,person,0,0,0,0,0,0,6,3,0,6,6
6233,"Atwood, Margaret",The Handmaid's Tale,10975,Janine,person,2,6,0,2,2,2,2,2,0,4,0
6244,"Atwood, Margaret",The Handmaid's Tale,10994,Luke,person,0,0,0,0,0,0,2,0,0,0,2
6245,"Atwood, Margaret",The Handmaid's Tale,10995,Rita,person,0,1,0,0,3,1,3,0,0,2,2
6250,"Atwood, Margaret",The Handmaid's Tale,11005,Moira,person,0,0,0,0,0,0,0,0,0,3,0
6262,"Atwood, Margaret",The Handmaid's Tale,11022,Ofglen,person,3,0,0,3,0,3,0,3,3,3,-3
6281,"Atwood, Margaret",The Handmaid's Tale,11063,Elizabeth,person,0,0,0,0,0,0,3,0,0,3,3
6286,"Atwood, Margaret",The Handmaid's Tale,11067,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6294,"Atwood, Margaret",The Handmaid's Tale,11074,Moira,person,4,0,4,4,0,4,0,4,0,0,-4
6302,"Atwood, Margaret",The Handmaid's Tale,11077,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6307,"Atwood, Margaret",The Handmaid's Tale,11081,Aunt Lydia,person,0,3,3,3,0,3,3,3,0,3,0
6309,"Atwood, Margaret",The Handmaid's Tale,11083,Serena,person,0,8,0,0,4,0,4,0,0,0,4
6321,"Atwood, Margaret",The Handmaid's Tale,11098,Luke,person,0,0,0,0,0,0,1,0,0,1,1
6346,"Atwood, Margaret",The Handmaid's Tale,11140,Moira,person,0,0,0,3,0,3,0,3,0,0,-3
6350,"Atwood, Margaret",The Handmaid's Tale,11147,Serena,person,0,4,4,4,8,4,8,4,4,4,4
6356,"Atwood, Margaret",The Handmaid's Tale,11172,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
6360,"Atwood, Margaret",The Handmaid's Tale,11182,Serena,person,0,0,0,0,18,0,18,0,6,18,18
6372,"Atwood, Margaret",The Handmaid's Tale,11197,Janine,person,0,4,0,0,0,4,4,0,0,4,0
6379,"Atwood, Margaret",The Handmaid's Tale,11206,Serena,person,0,6,0,0,6,0,6,0,0,6,6
6409,"Atwood, Margaret",The Handmaid's Tale,11244,Janine,person,4,0,6,4,0,6,0,2,4,0,-6
6412,"Atwood, Margaret",The Handmaid's Tale,11245,Luke,person,0,0,0,0,0,2,0,2,0,0,-2
6417,"Atwood, Margaret",The Handmaid's Tale,11251,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
6453,"Atwood, Margaret",The Handmaid's Tale,11296,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
6456,"Atwood, Margaret",The Handmaid's Tale,11300,Moira,person,0,0,0,0,0,0,1,0,0,1,1
6464,"Atwood, Margaret",The Handmaid's Tale,11325,Martha,person,0,0,0,2,0,2,0,1,0,0,-2
6479,"Le Guin, Ursula K.",The Word for World is Forest,11354,Lyubov,person,0,4,0,0,0,0,4,0,0,4,4
6485,"Le Guin, Ursula K.",The Word for World is Forest,11364,Don,person,4,4,0,4,0,8,8,0,4,4,0
6486,"Le Guin, Ursula K.",The Word for World is Forest,11364,Lyubov,person,4,4,0,4,0,8,8,0,4,4,0
6487,"Le Guin, Ursula K.",The Word for World is Forest,11364,Selver,person,4,4,0,4,0,8,8,0,4,4,0
6489,"Le Guin, Ursula K.",The Word for World is Forest,11367,Don,person,0,0,0,0,0,0,2,0,0,1,2
6491,"Le Guin, Ursula K.",The Word for World is Forest,11369,Lyubov,person,6,0,10,10,0,12,2,10,0,0,-10
6494,"Le Guin, Ursula K.",The Word for World is Forest,11375,Smith Camp,person,4,0,0,4,0,8,0,4,0,4,-8
6499,"Le Guin, Ursula K.",The Word for World is Forest,11392,Gosse,person,0,0,0,0,0,0,2,0,0,0,2
6503,"Le Guin, Ursula K.",The Word for World is Forest,11396,Lyubov,person,0,0,0,0,0,0,2,0,0,1,2
6506,"Le Guin, Ursula K.",The Word for World is Forest,11404,Selver,person,2,0,0,3,0,3,0,0,0,0,-3
6507,"Le Guin, Ursula K.",The Word for World is Forest,11405,Lyubov,person,0,0,0,0,0,0,2,0,0,2,2
6508,"Le Guin, Ursula K.",The Word for World is Forest,11405,Lepennon,person,0,0,0,0,0,0,2,0,0,2,2
6510,"Le Guin, Ursula K.",The Word for World is Forest,11410,Selver,person,0,0,0,0,0,0,1,0,0,0,1
6516,"Le Guin, Ursula K.",The Word for World is Forest,11425,Don,person,2,0,1,3,1,5,3,4,1,2,-2
6524,"Le Guin, Ursula K.",The Word for World is Forest,11439,Lyubov,person,0,0,0,0,0,0,1,0,0,0,1
6525,"Le Guin, Ursula K.",The Word for World is Forest,11440,Selver,person,0,0,0,0,0,1,1,1,0,0,0
6529,"Le Guin, Ursula K.",The Word for World is Forest,11446,Don,person,2,0,2,2,2,2,6,2,0,2,4
6530,"Le Guin, Ursula K.",The Word for World is Forest,11446,Aabi,person,2,0,2,2,2,2,6,2,0,2,4
6532,"Le Guin, Ursula K.",The Word for World is Forest,11451,Don,person,0,0,0,0,0,0,1,0,0,1,1
6534,"Le Guin, Ursula K.",The Word for World is Forest,11452,Smith Camp,person,2,0,0,0,0,2,2,0,0,2,0
6538,"Le Guin, Ursula K.",The Word for World is Forest,11459,Gosse,person,0,3,0,0,3,0,3,0,3,3,3
6545,"Le Guin, Ursula K.",The Word for World is Forest,11477,Don,person,0,0,0,0,0,4,12,0,0,4,8
6546,"Le Guin, Ursula K.",The Word for World is Forest,11477,Lyubov,person,0,0,0,0,0,4,12,0,0,4,8
6547,"Le Guin, Ursula K.",The Word for World is Forest,11477,Sam,person,0,0,0,0,0,4,12,0,0,4,8
6548,"Le Guin, Ursula K.",The Word for World is Forest,11477,Selver,person,0,0,0,0,0,4,12,0,0,4,8
6549,"Le Guin, Ursula K.",The Word for World is Forest,11478,Lyubov,person,0,6,0,6,6,0,12,0,0,6,12
6550,"Le Guin, Ursula K.",The Word for World is Forest,11478,Gosse,person,0,6,0,6,6,0,12,0,0,6,12
6553,"Le Guin, Ursula K.",The Word for World is Forest,11478,Captain Susun,person,0,6,0,6,6,0,12,0,0,6,12
6555,"Le Guin, Ursula K.",The Word for World is Forest,11479,Lyubov,person,0,0,0,0,0,0,2,0,0,0,2
6556,"Le Guin, Ursula K.",The Word for World is Forest,11479,Selver,person,0,0,0,0,0,0,2,0,0,0,2
6562,"Le Guin, Ursula K.",The Word for World is Forest,11488,Smith Camp,person,2,0,0,4,0,6,0,6,0,2,-6
6566,"Le Guin, Ursula K.",The Word for World is Forest,11490,Selver,person,2,2,2,0,2,2,2,2,2,2,0
6570,"Le Guin, Ursula K.",The Word for World is Forest,11492,Lyubov,person,4,4,4,4,0,4,8,4,0,12,4
6571,"Le Guin, Ursula K.",The Word for World is Forest,11492,Smith Camp,person,4,4,4,4,0,4,8,4,0,12,4
6573,"Le Guin, Ursula K.",The Word for World is Forest,11499,Selver,person,0,0,0,0,0,2,2,0,0,0,0
6580,"Le Guin, Ursula K.",The Word for World is Forest,11504,Lyubov,person,0,0,0,0,0,0,3,0,0,6,3
6581,"Le Guin, Ursula K.",The Word for World is Forest,11504,Coro Mena,person,0,0,0,0,0,0,3,0,0,6,3
6585,"Le Guin, Ursula K.",The Word for World is Forest,11505,Don,person,15,5,0,20,5,30,15,5,5,20,-15
6589,"Le Guin, Ursula K.",The Word for World is Forest,11507,Don,person,0,0,0,0,0,0,1,0,0,1,1
6595,"Le Guin, Ursula K.",The Word for World is Forest,11511,Selver,person,0,0,0,0,0,3,0,0,0,0,-3
6599,"Le Guin, Ursula K.",The Word for World is Forest,11518,Don,person,0,0,0,0,0,0,4,0,0,4,4
6605,"Le Guin, Ursula K.",The Word for World is Forest,11532,Selver,person,2,0,0,0,0,2,2,0,2,0,0
6607,"Le Guin, Ursula K.",The Word for World is Forest,11533,Selver,person,0,2,0,0,0,0,0,0,0,0,0
6608,"Le Guin, Ursula K.",The Word for World is Forest,11533,Lepennon,person,0,2,0,0,0,0,0,0,0,0,0
6611,"Le Guin, Ursula K.",The Word for World is Forest,11534,Don,person,3,9,0,3,3,6,15,3,6,3,9
6617,"Le Guin, Ursula K.",The Word for World is Forest,11542,Aabi,person,0,0,1,0,0,1,0,0,0,0,-1
6619,"Le Guin, Ursula K.",The Word for World is Forest,11552,Selver,person,2,0,0,0,2,2,2,0,0,2,0
6629,"Le Guin, Ursula K.",The Word for World is Forest,11571,Don,person,0,0,0,0,0,0,8,0,0,8,8
6631,"Le Guin, Ursula K.",The Word for World is Forest,11578,Lyubov,person,1,0,0,1,0,1,0,1,1,0,-1
6635,"Le Guin, Ursula K.",The Word for World is Forest,11583,Smith Land,person,0,0,0,0,0,0,2,0,0,2,2
6641,"Le Guin, Ursula K.",The Word for World is Forest,11594,David,person,0,0,0,0,0,2,4,0,0,0,2
6644,"Le Guin, Ursula K.",The Word for World is Forest,11596,Don,person,0,0,0,0,0,1,1,0,0,2,0
6646,"Le Guin, Ursula K.",The Word for World is Forest,11599,Selver,person,0,0,0,0,0,1,0,1,0,0,-1
6647,"Le Guin, Ursula K.",The Word for World is Forest,11604,Don,person,0,0,0,0,0,1,3,0,0,2,2
6648,"Le Guin, Ursula K.",The Word for World is Forest,11607,Don,person,0,0,0,0,1,0,2,0,0,2,2
6651,"Le Guin, Ursula K.",The Word for World is Forest,11608,Don,person,3,0,3,0,0,3,6,0,0,6,3
6652,"Le Guin, Ursula K.",The Word for World is Forest,11613,Don,person,0,0,0,1,0,1,1,1,0,1,0
6656,"Le Guin, Ursula K.",The Word for World is Forest,11617,Don,person,0,0,0,3,0,0,3,0,0,3,3
6659,"Le Guin, Ursula K.",The Word for World is Forest,11623,Don,person,0,1,0,0,2,0,5,0,1,3,5
6662,"Le Guin, Ursula K.",The Word for World is Forest,11626,Lyubov,person,3,0,3,0,3,3,3,3,0,0,0
6665,"Le Guin, Ursula K.",The Word for World is Forest,11638,Don,person,0,0,0,0,0,1,1,0,0,1,0
6666,"Le Guin, Ursula K.",The Word for World is Forest,11642,Selver,person,1,0,0,1,0,1,0,0,0,0,-1
6673,"Le Guin, Ursula K.",The Word for World is Forest,11653,Smith Land,person,0,6,0,0,3,6,9,3,0,6,3
6676,"Le Guin, Ursula K.",The Word for World is Forest,11656,Don,person,0,0,0,0,0,0,4,0,0,4,4
6684,"Le Guin, Ursula K.",The Word for World is Forest,11666,Selver,person,2,0,0,0,0,2,0,0,2,0,-2
